Year,Month,Day,Wholesaler (3MPa Area),Household use (3MPa Area),Business use (3MPa Area),Industrial use (3MPa Area),Power Gen use (3MPa Area),Wholesaler (7MPa Area),Household use (7MPa Area),Business use (7MPa Area),Industrial use (7MPa Area),Power Gen use (7MPa Area),3M Power Plant1,3M Power Plant2,7M Power Plant1
2023,6,24,985.235216,1642.058693,1313.646954,3284.117386,1041.230275,1161.170076,1935.28346,1548.226768,3870.566919,1227.164253,1179.829412,294.957353,1390.513235
2023,6,25,889.505351,1482.508918,1186.007134,2965.017835,1141.295188,1048.345592,1747.242653,1397.794122,3494.485306,1345.0979,1837.170588,459.292647,2165.236765
2023,6,26,1245.10358,2075.172633,1660.138106,4150.345265,1445.620744,1467.443505,2445.739174,1956.591339,4891.478349,1703.767305,2561.011765,640.252941,3018.335294
2023,6,27,1310.222707,2183.704511,1746.963609,4367.409023,1259.601789,1544.191047,2573.651746,2058.921396,5147.303491,1484.53068,2277.264706,569.316176,2683.919118
2023,6,28,1243.107471,2071.845785,1657.476628,4143.691571,1180.488381,1465.090948,2441.818247,1953.454598,4883.636494,1391.289877,2694.217647,673.554412,3175.327941
2023,6,29,1301.591468,2169.319114,1735.455291,4338.638227,1269.284424,1534.018516,2556.697527,2045.358021,5113.395054,1495.942357,2616.476471,654.119118,3083.704412
2023,6,30,1211.913846,2019.856411,1615.885129,4039.712821,1414.061301,1428.327033,2380.545055,1904.436044,4761.090111,1666.572248,2761.129412,690.282353,3254.188235
2023,7,1,944.99425,1574.990417,1259.992333,3149.980833,1354.874954,1113.743223,1856.238705,1484.990964,3712.47741,1596.81691,2452.017647,613.004412,2889.877941
2023,7,2,882.041017,1470.068361,1176.054689,2940.136723,1051.672981,1039.548341,1732.580569,1386.064455,3465.161137,1239.471728,2032.552941,508.138235,2395.508824
2023,7,3,1280.403928,2134.006546,1707.205237,4268.013092,1360.030214,1509.047486,2515.079144,2012.063315,5030.158287,1602.892752,2382.1,595.525,2807.475
2023,7,4,1209.455792,2015.759654,1612.607723,4031.519308,1308.841129,1425.430041,2375.716735,1900.573388,4751.43347,1542.562759,2158.1,539.525,2543.475
2023,7,5,1257.997037,2096.661729,1677.329383,4193.323458,1286.898228,1482.639366,2471.065609,1976.852487,4942.131218,1516.701484,2415.164706,603.791176,2846.444118
2023,7,6,1284.086495,2140.144159,1712.115327,4280.288318,1276.29029,1513.387655,2522.312759,2017.850207,5044.625518,1504.199271,2510.405882,627.601471,2958.692647
2023,7,7,1263.84741,2106.41235,1685.12988,4212.8247,1439.903693,1489.534447,2482.557412,1986.04593,4965.114825,1697.029352,2505.835294,626.458824,2953.305882
2023,7,8,987.283346,1645.472243,1316.377794,3290.944485,1301.207379,1163.583943,1939.306572,1551.445257,3878.613143,1533.565839,2388.729412,597.182353,2815.288235
2023,7,9,917.021009,1528.368348,1222.694678,3056.736695,1160.759598,1080.77476,1801.291267,1441.033013,3602.582534,1368.038098,2300.817647,575.204412,2711.677941
2023,7,10,1283.394677,2138.991128,1711.192902,4277.982256,1502.196414,1512.572298,2520.953829,2016.763063,5041.907659,1770.445774,2719.541176,679.885294,3205.173529
2023,7,11,1298.837199,2164.728664,1731.782931,4329.457329,1712.603713,1530.772413,2551.287354,2041.029884,5102.574709,2018.425805,3045.205882,761.301471,3588.992647
2023,7,12,1302.354969,2170.591616,1736.473292,4341.183231,1853.613285,1534.918357,2558.197261,2046.557809,5116.394523,2184.615657,2816.511765,704.127941,3319.460294
2023,7,13,1243.619897,2072.699828,1658.159862,4145.399656,1654.474855,1465.694878,2442.824797,1954.259838,4885.649595,1949.916794,3055.829412,763.957353,3601.513235
2023,7,14,1203.630399,2006.050664,1604.840531,4012.101328,1402.924618,1418.564398,2364.273997,1891.419198,4728.547994,1653.446872,2724.729412,681.182353,3211.288235
2023,7,15,906.174604,1510.291006,1208.232805,3020.582012,1733.191705,1067.991497,1779.985828,1423.988663,3559.971657,2042.690224,2711.429412,677.857353,3195.613235
2023,7,16,909.23133,1515.38555,1212.30844,3030.7711,1749.516694,1071.594068,1785.990113,1428.79209,3571.980225,2061.93039,2615.323529,653.830882,3082.345588
2023,7,17,1021.513657,1702.522762,1362.01821,3405.045524,1794.526077,1203.92681,2006.544684,1605.235747,4013.089367,2114.977162,2359.247059,589.811765,2780.541176
2023,7,18,1327.002784,2211.671307,1769.337046,4423.342614,1980.908544,1563.967567,2606.612612,2085.29009,5213.225224,2334.642212,2760.882353,690.220588,3253.897059
2023,7,19,1366.082771,2276.804619,1821.443695,4553.609238,1919.607218,1610.026123,2683.376872,2146.701498,5366.753744,2262.394222,2959.023529,739.755882,3487.420588
2023,7,20,1257.642091,2096.070151,1676.856121,4192.140302,1891.088057,1482.221035,2470.368392,1976.294714,4940.736784,2228.782353,3028.858824,757.214706,3569.726471
2023,7,21,1230.862134,2051.43689,1641.149512,4102.87378,1858.471126,1450.658944,2417.764906,1934.211925,4835.529813,2190.340969,2767.347059,691.836765,3261.516176
2023,7,22,979.976238,1633.29373,1306.634984,3266.58746,1715.809227,1154.971995,1924.953325,1539.96266,3849.906649,2022.203732,2162.876471,540.719118,2549.104412
2023,7,23,894.559452,1490.93242,1192.745936,2981.86484,1745.385877,1054.302211,1757.170352,1405.736282,3514.340704,2057.061927,1997.429412,499.357353,2354.113235
2023,7,24,1090.065741,1816.776235,1453.420988,3633.55247,1801.135385,1284.720338,2141.200563,1712.96045,4282.401126,2122.766703,2360.647059,590.161765,2782.191176
2023,7,25,1218.012735,2030.021225,1624.01698,4060.04245,1809.991856,1435.515009,2392.525015,1914.020012,4785.05003,2133.204688,2315.188235,578.797059,2728.614706
2023,7,26,1243.732389,2072.887315,1658.309852,4145.774629,1890.823685,1465.827458,2443.045764,1954.436611,4886.091527,2228.470772,2473.717647,618.429412,2915.452941
2023,7,27,1264.530982,2107.551637,1686.041309,4215.103274,1972.812142,1490.340086,2483.900143,1987.120115,4967.800287,2325.100025,2660.288235,665.072059,3135.339706
2023,7,28,1234.757451,2057.929085,1646.343268,4115.85817,1929.190714,1455.249853,2425.416422,1940.333137,4850.832844,2273.689056,2701.341176,675.335294,3183.723529
2023,7,29,974.097453,1623.495755,1298.796604,3246.99151,1735.372777,1148.043427,1913.405711,1530.724569,3826.811422,2045.260773,2139.117647,534.779412,2521.102941
2023,7,30,904.107471,1506.845784,1205.476627,3013.691569,1727.970353,1065.555233,1775.925389,1420.740311,3551.850777,2036.536487,2127.711765,531.927941,2507.660294
2023,7,31,1247.810483,2079.684138,1663.747311,4159.368277,1870.235693,1470.633784,2451.056306,1960.845045,4902.112612,2204.206352,2677.005882,669.251471,3155.042647
2023,8,1,1192.684624,1987.807707,1590.246165,3975.615413,1886.164123,1405.664021,2342.773369,1874.218695,4685.546737,2222.979145,2792.3,698.075,3290.925
2023,8,2,1211.766345,2019.610574,1615.68846,4039.221149,1847.16921,1428.153192,2380.25532,1904.204256,4760.51064,2177.020855,2712.458824,678.114706,3196.826471
2023,8,3,1201.770977,2002.951628,1602.361302,4005.903255,1870.665298,1416.372937,2360.621561,1888.497249,4721.243122,2204.712672,2592.017647,648.004412,3054.877941
2023,8,4,1174.744144,1957.906907,1566.325526,3915.813815,1883.189935,1384.519885,2307.533141,1846.026513,4615.066282,2219.473852,2544.870588,636.217647,2999.311765
2023,8,5,934.494523,1557.490871,1245.992697,3114.981742,1276.587709,1101.368544,1835.614241,1468.491393,3671.228481,1504.5498,2338.905882,584.726471,2756.567647
2023,8,6,859.287728,1432.146214,1145.716971,2864.292428,1241.756659,1012.731965,1687.886609,1350.309287,3375.773218,1463.49892,2203.6,550.9,2597.1
2023,8,7,1204.185878,2006.976463,1605.58117,4013.952926,1875.952743,1419.21907,2365.365117,1892.292094,4730.730234,2210.944305,2652.094118,663.023529,3125.682353
2023,8,8,1167.741842,1946.236403,1556.989122,3892.472806,1985.766385,1376.267171,2293.778618,1835.022894,4587.557235,2340.367525,2734.858824,683.714706,3223.226471
2023,8,9,1156.748467,1927.914111,1542.331289,3855.828222,2076.115616,1363.310693,2272.184488,1817.747591,4544.368976,2446.850547,2608.776471,652.194118,3074.629412
2023,8,10,1110.885239,1851.475399,1481.180319,3702.950798,1848.590211,1309.257604,2182.096006,1745.676805,4364.192012,2178.695606,2501.882353,625.470588,2948.647059
2023,8,11,849.255435,1415.425725,1132.34058,2830.85145,1414.887465,1000.908191,1668.180319,1334.544255,3336.360638,1667.545941,2183.052941,545.763235,2572.883824
2023,8,12,781.904292,1303.17382,1042.539056,2606.347641,1422.422075,921.530059,1535.883431,1228.706745,3071.766863,1676.426017,1917.3,479.325,2259.675
2023,8,13,725.948459,1209.914098,967.931279,2419.828197,1301.636984,855.582112,1425.970187,1140.77615,2851.940375,1534.072159,1802.047059,450.511765,2123.841176
2023,8,14,934.454957,1557.424928,1245.939942,3114.849856,1459.566382,1101.321913,1835.536522,1468.429218,3671.073045,1720.203236,1926.729412,481.682353,2270.788235
2023,8,15,790.690531,1317.817552,1054.254042,2635.635104,1483.392935,931.885269,1553.142115,1242.513692,3106.28423,1748.284531,2242.1,560.525,2642.475
2023,8,16,948.402449,1580.670748,1264.536599,3161.341496,1435.409364,1117.760029,1862.933382,1490.346705,3725.866763,1691.732465,2192.647059,548.161765,2584.191176
2023,8,17,1111.577027,1852.628378,1482.102702,3705.256755,1826.349892,1310.072924,2183.454874,1746.763899,4366.909748,2152.483801,2453.870588,613.467647,2892.061765
2023,8,18,1108.477972,1847.463287,1477.970629,3694.926573,1808.636948,1306.420467,2177.367445,1741.893956,4354.73489,2131.607832,2286.735294,571.683824,2695.080882
2023,8,19,917.292831,1528.821386,1223.057108,3057.642771,1612.274428,1081.095123,1801.825204,1441.460164,3603.650409,1900.180576,2148.464706,537.116176,2532.119118
2023,8,20,868.557399,1447.595665,1158.076532,2895.19133,1322.224976,1023.656934,1706.094891,1364.875913,3412.189782,1558.336579,1978.611765,494.652941,2331.935294
2023,8,21,1163.287188,1938.81198,1551.049584,3877.62396,1868.748598,1371.017043,2285.028405,1828.022724,4570.056811,2202.453705,2349.076471,587.269118,2768.554412
2023,8,22,1219.389901,2032.316502,1625.853202,4064.633004,1958.436899,1437.138098,2395.230163,1916.184131,4790.460326,2308.157774,2577.729412,644.432353,3038.038235
2023,8,23,1228.213903,2047.023172,1637.618538,4094.046345,2038.409517,1447.537815,2412.563024,1930.05042,4825.126049,2402.411217,2741.941176,685.485294,3231.573529
2023,8,24,1247.779024,2079.631707,1663.705366,4159.263414,2084.872948,1470.596707,2450.994512,1960.79561,4901.989024,2457.171689,2758.905882,689.726471,3251.567647
2023,8,25,1176.751339,1961.252231,1569.001785,3922.504462,2016.962315,1386.885506,2311.475844,1849.180675,4622.951687,2377.134157,2617.547059,654.386765,3084.966176
2023,8,26,894.987852,1491.64642,1193.317136,2983.292841,1723.60821,1054.807111,1758.011852,1406.409482,3516.023705,2031.39539,2645.794118,661.448529,3118.257353
2023,8,27,834.435654,1390.72609,1112.580872,2781.452181,1600.542907,983.442021,1639.070035,1311.256028,3278.14007,1886.354141,2132.117647,533.029412,2512.852941
2023,8,28,1190.925274,1984.875457,1587.900366,3969.750915,1910.81684,1403.590502,2339.317503,1871.454003,4678.635007,2252.034132,2513.7,628.425,2962.575
2023,8,29,1186.190448,1976.98408,1581.587264,3953.968159,2068.647098,1398.010171,2330.016951,1864.013561,4660.033902,2438.048366,2999.5,749.875,3535.125
2023,8,30,1241.481009,2069.135015,1655.308012,4138.270031,2117.655112,1463.174047,2438.623411,1950.898729,4877.246822,2495.807811,3009.341176,752.335294,3546.723529
2023,8,31,1133.351915,1888.919859,1511.135887,3777.839718,2146.339506,1335.736186,2226.226977,1780.981581,4452.453953,2529.614418,2989.164706,747.291176,3522.944118
2023,9,1,1169.601624,1949.33604,1559.468832,3898.672081,2055.990275,1378.459057,2297.431762,1837.945409,4594.863524,2423.131395,2898.864706,724.716176,3416.519118
2023,9,2,902.799215,1504.665359,1203.732287,3009.330718,1837.354389,1064.013361,1773.355601,1418.684481,3546.711203,2165.453387,2356.9,589.225,2777.775
2023,9,3,825.014746,1375.024577,1100.019661,2750.049154,1679.590223,972.338808,1620.56468,1296.451744,3241.129359,1979.517048,2548.947059,637.236765,3004.116176
2023,9,4,1141.434858,1902.39143,1521.913144,3804.78286,2046.671152,1345.262511,2242.104185,1793.683348,4484.20837,2412.148143,3045.164706,761.291176,3588.944118
2023,9,5,1189.187763,1981.979604,1585.583684,3963.959209,2055.296298,1401.54272,2335.904534,1868.723627,4671.809068,2422.313494,3015.641176,753.910294,3554.148529
2023,9,6,1211.436962,2019.061604,1615.249283,4038.123208,1971.820746,1427.764991,2379.608319,1903.686655,4759.216638,2323.931594,3001.394118,750.348529,3537.357353
2023,9,7,1161.688756,1936.147926,1548.918341,3872.295852,1932.6606,1369.133176,2281.888627,1825.510902,4563.777255,2277.778565,2755.611765,688.902941,3247.685294
2023,9,8,1091.174893,1818.624821,1454.899857,3637.249642,1686.463903,1286.027552,2143.379253,1714.703403,4286.758507,1987.618171,2499.041176,624.760294,2945.298529
2023,9,9,908.640796,1514.401327,1211.521061,3028.802653,1207.388261,1070.898081,1784.830135,1427.864108,3569.66027,1422.993308,2114.823529,528.705882,2492.470588
2023,9,10,888.40674,1480.677899,1184.542319,2961.355799,1143.47626,1047.0508,1745.084667,1396.067734,3490.169334,1347.668449,2161.558824,540.389706,2547.551471
2023,9,11,1216.139312,2026.898853,1621.519082,4053.797706,1705.76308,1433.307046,2388.845077,1911.076061,4777.690153,2010.36363,2529.717647,632.429412,2981.452941
2023,9,12,1216.062862,2026.771436,1621.417149,4053.542872,1881.438469,1433.216944,2388.694907,1910.955925,4777.389813,2217.409624,2589.217647,647.304412,3051.577941
2023,9,13,1219.117443,2031.862405,1625.489924,4063.72481,1563.431647,1436.816987,2394.694978,1915.755982,4789.389955,1842.615869,2583.041176,645.760294,3044.298529
2023,9,14,1262.079895,2103.466492,1682.773193,4206.932983,1588.183503,1487.451305,2479.085508,1983.268406,4958.171016,1871.7877,2696.152941,674.038235,3177.608824
2023,9,15,1205.753455,2009.589092,1607.671274,4019.178184,1623.014552,1421.066572,2368.444287,1894.75543,4736.888574,1912.838579,3009.094118,752.273529,3546.432353
2023,9,16,896.278452,1493.797419,1195.037935,2987.594839,1281.015945,1056.328175,1760.546959,1408.437567,3521.093917,1509.768792,2271.747059,567.936765,2677.416176
2023,9,17,780.865169,1301.441949,1041.153559,2602.883898,1438.350506,920.305378,1533.842297,1227.073838,3067.684594,1695.19881,2289.494118,572.373529,2698.332353
2023,9,18,903.451243,1505.752072,1204.601657,3011.504143,1727.871213,1064.781822,1774.63637,1419.709096,3549.27274,2036.419644,2328.941176,582.235294,2744.823529
2023,9,19,1179.297555,1965.495924,1572.39674,3930.991849,2079.12285,1389.886404,2316.47734,1853.181872,4632.954679,2450.394788,2956.388235,739.097059,3484.314706
2023,9,20,1166.594346,1944.32391,1555.459128,3888.647819,1913.394469,1374.914765,2291.524608,1833.219686,4583.049216,2255.072053,2983.564706,745.891176,3516.344118
2023,9,21,1161.28519,1935.475316,1548.380253,3870.950633,2142.406968,1368.657545,2281.095909,1824.876727,4562.191817,2524.979641,3006.994118,751.748529,3543.957353
2023,9,22,901.111309,1501.852182,1201.481746,3003.704364,1984.774988,1062.024043,1770.040072,1416.032058,3540.080144,2339.199094,2791.229412,697.807353,3289.663235
2023,9,23,720.731205,1201.218676,960.974941,2402.437352,1555.037826,849.433206,1415.722011,1132.577609,2831.444022,1832.723153,1572.405882,393.101471,1853.192647
2023,9,24,685.350577,1142.250962,913.800769,2284.501923,1281.577736,807.734609,1346.224348,1076.979478,2692.448695,1510.430903,1297.758824,324.439706,1529.501471
2023,9,25,1152.178694,1920.297823,1536.238259,3840.595647,1688.479741,1357.924889,2263.208149,1810.566519,4526.416298,1989.993981,1668.1,417.025,1965.975
2023,9,26,1131.34702,1885.578366,1508.462693,3771.156732,1764.222403,1333.373273,2222.288788,1777.831031,4444.577577,2079.262118,2276.194118,569.048529,2682.657353
2023,9,27,1078.616306,1797.693843,1438.155075,3595.387686,1672.848729,1271.226361,2118.710601,1694.968481,4237.421202,1971.571717,2562.576471,640.644118,3020.179412
2023,9,28,1178.565611,1964.276019,1571.420815,3928.552038,1794.162565,1389.023756,2315.039594,1852.031675,4630.079188,2114.548738,2705.417647,676.354412,3188.527941
2023,9,29,1139.77016,1899.616933,1519.693546,3799.233865,1750.970742,1343.300545,2238.834242,1791.067394,4477.668484,2063.644089,2341.788235,585.447059,2759.964706
2023,9,30,831.666689,1386.111149,1108.888919,2772.222298,1500.081436,980.178598,1633.630997,1306.904798,3267.261994,1767.953121,2474.335294,618.583824,2916.180882
2023,10,1,805.319072,1342.198453,1073.758762,2684.396906,1623.113692,949.126049,1581.876748,1265.501399,3163.753496,1912.955423,1829.058824,457.264706,2155.676471
2023,10,2,987.609686,1646.016143,1316.812915,3292.032287,1701.004379,1163.968559,1939.947598,1551.958078,3879.895195,2004.755161,1340.294118,335.073529,1579.632353
2023,10,3,1067.368512,1778.947519,1423.158015,3557.895039,1484.053866,1257.970032,2096.616719,1677.293375,4193.233438,1749.063485,1369.282353,342.320588,1613.797059
2023,10,4,1077.533773,1795.889622,1436.711698,3591.779245,1634.151235,1269.950519,2116.584198,1693.267358,4233.168396,1925.963956,1790.764706,447.691176,2110.544118
2023,10,5,1033.217156,1722.028593,1377.622874,3444.057186,1595.55288,1217.720219,2029.533699,1623.626959,4059.067397,1880.473038,1260.864706,315.216176,1486.019118
2023,10,6,1016.280821,1693.801368,1355.041094,3387.602736,1353.916605,1197.759539,1996.265898,1597.012718,3992.531795,1595.687427,859.805882,214.951471,1013.342647
2023,10,7,804.292409,1340.487348,1072.389879,2680.974697,1243.508126,947.916054,1579.860089,1263.888071,3159.720178,1465.563148,1141.988235,285.497059,1345.914706
2023,10,8,795.782648,1326.304413,1061.043531,2652.608827,1211.585172,937.886692,1563.144487,1250.51559,3126.288974,1427.939666,1279.723529,319.930882,1508.245588
2023,10,9,947.280301,1578.800502,1263.040402,3157.601004,1368.589267,1116.437498,1860.729163,1488.58333,3721.458326,1612.980207,1277.5,319.375,1505.625
2023,10,10,1063.584366,1772.64061,1418.112488,3545.281221,1505.699347,1253.510146,2089.183576,1671.346861,4178.367153,1774.574231,1507.758824,376.939706,1777.001471
2023,10,11,1088.80989,1814.68315,1451.74652,3629.3663,1320.803975,1283.240228,2138.733713,1710.98697,4277.467426,1556.661828,1362.735294,340.683824,1606.080882
2023,10,12,1136.166529,1893.610882,1514.888706,3787.221765,1336.236708,1339.05341,2231.755683,1785.404546,4463.511366,1574.850405,1245.3,311.325,1467.675
2023,10,13,1024.400008,1707.333346,1365.866677,3414.666692,1248.795572,1207.328581,2012.214301,1609.771441,4024.428602,1471.794781,1586.694118,396.673529,1870.032353
2023,10,14,865.113983,1441.856638,1153.48531,2883.713276,1111.817678,1019.598623,1699.331038,1359.46483,3398.662076,1310.356549,880.6,220.15,1037.85
2023,10,15,877.887797,1463.146329,1170.517063,2926.292657,1048.070908,1034.653475,1724.422459,1379.537967,3448.844917,1235.226428,779.635294,194.908824,918.855882
2023,10,16,1085.354762,1808.924603,1447.139683,3617.849207,1253.190761,1279.168112,2131.946854,1705.557483,4263.893708,1476.974826,1171.058824,292.764706,1380.176471
2023,10,17,1177.59859,1962.664317,1570.131454,3925.328634,1396.447497,1387.884053,2313.140088,1850.51207,4626.280176,1645.813122,831.435294,207.858824,979.905882
2023,10,18,1206.133047,2010.221745,1608.177396,4020.443491,1556.657107,1421.513949,2369.189914,1895.351931,4738.379829,1834.63159,784.535294,196.133824,924.630882
2023,10,19,1179.83814,1966.396901,1573.117521,3932.793801,1347.57167,1390.523523,2317.539204,1854.031364,4635.078409,1588.209468,734.547059,183.636765,865.716176
2023,10,20,1121.880255,1869.800425,1495.84034,3739.600849,1495.487968,1322.216015,2203.693358,1762.954686,4407.386715,1762.53939,1009.482353,252.370588,1189.747059
2023,10,21,963.366951,1605.611585,1284.489268,3211.22317,1273.250009,1135.396764,1892.32794,1513.862352,3784.655879,1500.616082,773.376471,193.344118,911.479412
2023,10,22,948.362302,1580.603836,1264.483069,3161.207673,1220.838202,1117.712713,1862.854521,1490.283617,3725.709043,1438.845024,746.982353,186.745588,880.372059
2023,10,23,1217.976116,2029.960194,1623.968155,4059.920388,1574.601376,1435.471851,2392.453086,1913.962469,4784.906171,1855.780193,987,246.75,1163.25
2023,10,24,1153.271749,1922.119581,1537.695665,3844.239163,1613.034498,1359.213132,2265.355221,1812.284177,4530.710442,1901.076373,1140.588235,285.147059,1344.264706
2023,10,25,1208.676483,2014.460805,1611.568644,4028.92161,1708.208524,1424.511569,2374.185949,1899.348759,4748.371897,2013.24576,1198.852941,299.713235,1412.933824
2023,10,26,1197.699745,1996.166242,1596.932994,3992.332485,1579.393124,1411.5747,2352.6245,1882.0996,4705.249,1861.42761,1217.382353,304.345588,1434.772059
2023,10,27,1150.622157,1917.703595,1534.162876,3835.40719,1530.517296,1356.090399,2260.150666,1808.120533,4520.301331,1803.823956,1211.452941,302.863235,1427.783824
2023,10,28,995.287075,1658.811792,1327.049434,3317.623585,1101.044507,1173.01691,1955.028184,1564.022547,3910.056368,1297.659597,847.164706,211.791176,998.444118
2023,10,29,888.487637,1480.812729,1184.650183,2961.625458,1031.250221,1047.146144,1745.243574,1396.194859,3490.487147,1215.402047,821.347059,205.336765,968.016176
2023,10,30,1132.996126,1888.326876,1510.661501,3776.653753,1548.692891,1335.316863,2225.528104,1780.422483,4451.056209,1825.245193,1120.041176,280.010294,1320.048529
2023,10,31,1194.08448,1990.1408,1592.11264,3980.281599,1612.836219,1407.313851,2345.523085,1876.418468,4691.046171,1900.842687,1277.458824,319.364706,1505.576471
2023,11,1,1149.069779,1915.116299,1532.093039,3830.232598,1593.17353,1354.260812,2257.101353,1805.681082,4514.202705,1877.668803,1305.870588,326.467647,1539.061765
2023,11,2,1092.085283,1820.142138,1456.11371,3640.284275,1597.899184,1287.100512,2145.167519,1716.134016,4290.335039,1883.238325,1314.147059,328.536765,1548.816176
2023,11,3,979.105112,1631.841853,1305.473482,3263.683706,1157.653224,1153.94531,1923.242184,1538.593747,3846.484368,1364.377014,1053.129412,263.282353,1241.188235
2023,11,4,927.059146,1545.098577,1236.078862,3090.197155,1133.231833,1092.605423,1821.009038,1456.80723,3642.018075,1335.594661,1329.3,332.325,1566.675
2023,11,5,895.774908,1492.95818,1194.366544,2985.91636,955.639746,1055.734713,1759.557855,1407.646284,3519.11571,1126.2897,1337.411765,334.352941,1576.235294
2023,11,6,1146.206195,1910.343658,1528.274927,3820.687316,1425.792822,1350.885873,2251.476454,1801.181163,4502.952909,1680.398683,1602.094118,400.523529,1888.182353
2023,11,7,1169.63617,1949.393616,1559.514893,3898.787233,1458.740219,1378.499772,2297.499619,1837.999695,4594.999239,1719.229544,1679.876471,419.969118,1979.854412
2023,11,8,1149.580637,1915.967728,1532.774183,3831.935456,1372.587898,1354.862893,2258.104822,1806.483858,4516.209645,1617.69288,1395.388235,348.847059,1644.564706
2023,11,9,1215.335997,2025.559995,1620.447996,4051.11999,1396.447497,1432.360282,2387.267137,1909.81371,4774.534274,1645.813122,1511.711765,377.927941,1781.660294
2023,11,10,1192.04082,1986.734701,1589.387761,3973.469401,1716.73453,1404.905253,2341.508754,1873.207004,4683.017509,2023.294268,1843.347059,460.836765,2172.516176
2023,11,11,978.690596,1631.150993,1304.920794,3262.301985,1648.856944,1153.456773,1922.427956,1537.942364,3844.855911,1943.295684,1827.452941,456.863235,2153.783824
2023,11,12,1039.37743,1732.295716,1385.836573,3464.591432,1651.269341,1224.980542,2041.634237,1633.307389,4083.268474,1946.138866,2050.711765,512.677941,2416.910294
2023,11,13,1378.532584,2297.554306,1838.043445,4595.108613,1417.993839,1624.699117,2707.831861,2166.265489,5415.663722,1671.207025,2184.864706,546.216176,2575.019118
2023,11,14,1429.119385,2381.865642,1905.492514,4763.731284,1443.109207,1684.319276,2807.198793,2245.759034,5614.397585,1700.80728,2281.670588,570.417647,2689.111765
2023,11,15,1433.481681,2389.136136,1911.308909,4778.272271,1562.869856,1689.460553,2815.767588,2252.614071,5631.535177,1841.953758,2361.717647,590.429412,2783.452941
2023,11,16,1497.028184,2495.046973,1996.037579,4990.093947,1488.449055,1764.354645,2940.591076,2352.472861,5881.182151,1754.243529,2136.852941,534.213235,2518.433824
2023,11,17,1461.09295,2435.154917,1948.123934,4870.309835,1556.524921,1722.002406,2870.00401,2296.003208,5740.00802,1834.475799,2128.535294,532.133824,2508.630882
2023,11,18,1150.798508,1917.997514,1534.398011,3835.995028,1217.368315,1356.298242,2260.49707,1808.397656,4520.99414,1434.755515,1862.205882,465.551471,2194.742647
2023,11,19,1109.204683,1848.674472,1478.939578,3697.348945,1132.042158,1307.276948,2178.794914,1743.035931,4357.589828,1334.192543,1576.605882,394.151471,1858.142647
2023,11,20,1461.175426,2435.292376,1948.233901,4870.584752,1451.172562,1722.099609,2870.166015,2296.132812,5740.332029,1710.310519,1823.911765,455.977941,2149.610294
2023,11,21,1470.845345,2451.408909,1961.127127,4902.817818,1476.882767,1733.4963,2889.1605,2311.3284,5778.321,1740.611833,2267.588235,566.897059,2672.514706
2023,11,22,1409.464507,2349.107512,1879.286009,4698.215024,1477.081047,1661.154598,2768.590996,2214.872797,5537.181992,1740.845519,2123.964706,530.991176,2503.244118
2023,11,23,1242.05012,2070.083534,1656.066827,4140.167067,1155.009501,1463.844785,2439.741308,1951.793046,4879.482615,1361.261197,1554.205882,388.551471,1831.742647
2023,11,24,1281.475383,2135.792306,1708.633845,4271.584611,1209.602379,1510.310273,2517.183789,2013.747031,5034.367578,1425.602804,1765.935294,441.483824,2081.280882
2023,11,25,1311.61579,2186.026316,1748.821053,4372.052632,1076.887488,1545.832895,2576.388158,2061.110527,5152.776316,1269.188826,1914.829412,478.707353,2256.763235
2023,11,26,1357.27866,2262.1311,1809.70488,4524.262201,862.977257,1599.64985,2666.083083,2132.866466,5332.166165,1017.080338,2188.858824,547.214706,2579.726471
2023,11,27,1562.199481,2603.665802,2082.932642,5207.331604,1517.463914,1841.163674,3068.606124,2454.884899,6137.212247,1788.439613,2592.511765,648.127941,3055.460294
2023,11,28,1477.235281,2462.058801,1969.647041,4924.117603,1424.239635,1741.027295,2901.712159,2321.369727,5803.424318,1678.568141,1966.423529,491.605882,2317.570588
2023,11,29,1495.622366,2492.703944,1994.163155,4985.407888,1375.925598,1762.697789,2937.829648,2350.263718,5875.659296,1621.626598,2433.158824,608.289706,2867.651471
2023,11,30,1586.187369,2643.645615,2114.916492,5287.291229,1741.585526,1869.435113,3115.725189,2492.580151,6231.450377,2052.582941,2512.423529,628.105882,2961.070588
2023,12,1,1635.144923,2725.241539,2180.193231,5450.483078,1805.960179,1927.135088,3211.891814,2569.513451,6423.783628,2128.453068,3096.964706,774.241176,3649.994118
2023,12,2,1312.919502,2188.199171,1750.559337,4376.398342,1377.346599,1547.369414,2578.949023,2063.159218,5157.898046,1623.301349,3007.076471,751.769118,3544.054412
2023,12,3,1241.595214,2069.325356,1655.460285,4138.650712,1363.434007,1463.308645,2438.847741,1951.078193,4877.695482,1606.904366,2861.641176,715.410294,3372.648529
2023,12,4,1604.983324,2674.972207,2139.977765,5349.944413,1717.263275,1891.587489,3152.645815,2522.116652,6305.29163,2023.917431,2721.476471,680.369118,3207.454412
2023,12,5,1725.946324,2876.577207,2301.261766,5753.154414,1969.342256,2034.151025,3390.251708,2712.201367,6780.503417,2321.010516,3167.129412,791.782353,3732.688235
2023,12,6,1518.988576,2531.647627,2025.318102,5063.295255,1668.684866,1790.236536,2983.727561,2386.982049,5967.455122,1966.664306,3024,756,3564
